stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
F01698,"Szövőszék utca",47.472291,19.159878,,,2
F01699,"Sibrik Miklós út",47.473576,19.160438,,,2
F01700,"Sibrik Miklós út",47.472693,19.162041,,,2
F01701,"Lavotta utca",47.475328,19.156905,,,2
F01703,"Lavotta utca",47.476855,19.159031,,,2
F01704,"Mádi utca",47.473537,19.163953,,,2
F01705,"Mádi utca",47.475035,19.162092,,,2
F01706,"Sibrik Miklós út",47.477637,19.165302,,,2
F01707,"Sibrik Miklós út",47.477433,19.165746,,,2
F01708,"Sibrik Miklós út",47.477415,19.165879,,,2
F01709,"Sibrik Miklós út",47.477286,19.165938,,,2
F01710,"Sírkert út",47.474431,19.169461,,,2
F01711,"Sírkert út",47.47389,19.170746,,,2
F01712,"Sírkert út",47.47373,19.171801,,,2
F01713,"Sírkert út",47.473838,19.171257,,,2
F01714,"Tavas utca",47.469995,19.165318,,,2
F01715,"Legényrózsa utca",47.486362,19.199325,,,2
F01716,"Legényrózsa utca",47.486253,19.199603,,,2
F01717,"Határmalom utca",47.488899,19.218428,,,2
F01718,"Határmalom utca",47.488887,19.220445,,,2
F01719,"501. utca",47.485709,19.215897,,,2
F01720,"501. utca",47.485015,19.216903,,,2
F01721,"Jászberényi út",47.48479,19.217194,,,2
F01722,"501. utca",47.485578,19.217296,,,2
F01723,"Gyömrői út 156.",47.460335,19.17033,,,2
F01724,"III. kapu",47.491449,19.128094,,,2
F01725,"Kistorony park",47.486085,19.124337,,,2
F01726,"Kistorony park",47.486658,19.124053,,,2
F01727,"Kőbánya felső vasútállomás",47.490918,19.133196,,,2
F01728,"Kőbánya felső vasútállomás",47.490861,19.132964,,,2
F01729,"Halom utca",47.490147,19.128616,,,2
F01730,"Halom utca",47.490067,19.12843,,,2
F01731,"Északi Járműjavító",47.485012,19.1138,,,2
F01732,"Északi Járműjavító",47.485147,19.11311,,,2
F01733,"Északi Járműjavító",47.485102,19.112871,,,2
F01734,"Északi Járműjavító",47.484697,19.113998,,,2
F01735,"Őrnagy utca",47.500727,19.112359,,,2
F01736,"Pongrácz út",47.50057,19.112857,,,2
F01737,"Várna utca",47.501732,19.115453,,,2
F01738,"Várna utca",47.501696,19.115612,,,2
F01739,"Kerepesi út",47.500281,19.115604,,,2
F01741,"Pillangó utca M",47.501393,19.120848,,,2
F01742,"Pillangó utca",47.501142,19.119069,0,008617,2
F01743,"Pillangó utca",47.501231,19.120477,0,008617,2
F01744,"Hős utca",47.49751,19.116038,,,2
F01745,"Hős utca",47.496979,19.116303,,,2
F01746,"EXPO tér",47.495268,19.119632,,,2
F01749,"Örs vezér tere",47.502922,19.135963,0,044368,2
F01751,"Örs vezér tere M+H (Kerepesi út)",47.503038,19.135372,,,2
F01752,"Örs vezér tere M+H",47.50251,19.136427,,,2
F01755,"Örs vezér tere M+H",47.504108,19.136144,,,2
F01756,"Örs vezér tere - Zugló M+H",47.504315,19.136091,,,2
F01757,"Örs vezér tere - Zugló M+H",47.504057,19.136456,,,2
F01769,"Gyakorló köz",47.501633,19.141562,,,2
F01770,"Gyakorló köz",47.501659,19.14269,,,2
F01771,"Gyakorló köz",47.503853,19.143278,,,2
F01772,"Sarkantyú utca",47.503971,19.142217,,,2
F01773,"Halas utca",47.502556,19.153265,,,2
F01774,"Halas utca",47.50252,19.153026,,,2
F01775,"Egyenes utcai lakótelep",47.505743,19.159099,,,2
F01776,"Egyenes utcai lakótelep",47.505636,19.158846,,,2
F01777,"Nagyicce H",47.506638,19.166647,,,2
F01778,"Nagyicce H",47.506842,19.167159,,,2
F01779,"Albertirsai köz",47.493825,19.138649,,,2
F01780,"Terebesi utca",47.493445,19.141302,,,2
F01781,"Terebesi utca",47.494186,19.140607,,,2
F01782,"Terebesi utca",47.494159,19.141031,,,2
F01783,"Terebesi utca",47.494663,19.140355,,,2
F01784,"EGIS Gyógyszergyár",47.500435,19.153758,,,2
F01785,"EGIS Gyógyszergyár",47.499239,19.153849,,,2
F01786,"MÁV-telep",47.493563,19.163658,,,2
F01787,"MÁV-telep",47.493752,19.163128,,,2
F01788,"Dömsödi utca",47.502895,19.16774,,,2
F01789,"Heves utca",47.503138,19.167927,,,2
F01790,"Rákosfalva H",47.504962,19.151471,,,2
F01791,"Rákosfalva H",47.504707,19.150946,,,2
F01792,"Örs vezér tere",47.50357,19.137198,0,008442,2
F01794,"Kelemen utca",47.47691,19.132424,,,2
F01795,"Kelemen utca",47.477217,19.131894,,,2
F01796,"Gyógyszergyár",47.472399,19.138559,,,2
F01797,"Gyógyszergyár",47.472327,19.139023,,,2
F01799,"Kőbányai garázs",47.490597,19.113992,,,2
F01800,"Kőbánya alsó vasútállomás",47.484056,19.12742,,,2
F01803,"Kőbánya alsó vasútállomás",47.483813,19.127605,,,2
F01804,"Vasgyár utca",47.468985,19.147991,,,2
F01805,"Vasgyár utca",47.469127,19.147388,,,2
F01806,"Sibrik Miklós út",47.467152,19.153022,,,2
F01807,"Sibrik Miklós út",47.46727,19.152386,,,2
F01808,"Izraelita temető",47.479354,19.17789,,,2
F01810,"Izraelita temető",47.478955,19.17787,,,2
F01811,"Izraelita temető",47.479516,19.177678,,,2
F01812,"Meténg utca",47.484729,19.17872,,,2
F01813,"Meténg utca",47.484468,19.178454,,,2
F01814,"Fővárosi Kertészet",47.489356,19.177756,,,2
F01815,"Fővárosi Kertészet",47.489402,19.17692,,,2
F01816,"Díszítő üzem",47.488342,19.183658,,,2
F01817,"Díszítő üzem",47.488171,19.184003,,,2
F01818,"Tárna utca",47.489353,19.163795,,,1
F01819,"Tárna utca",47.489388,19.164697,,,1
F01820,"Rákosfalva",47.505183,19.152115,0,008443,2
F01821,"Rákosfalva",47.50495,19.150641,0,008443,2
F01822,"Téglavető utca",47.489572,19.160425,,,1
F01823,"Téglavető utca",47.489777,19.159211,,,2
F01824,"Orion",47.489819,19.15671,,,1
F01825,"Orion",47.490078,19.154766,,,1
F01826,"Ónodi utca",47.488955,19.135807,,,2
F01827,"Ónodi utca",47.488542,19.135236,,,2
F01828,"Ónodi utca",47.48817,19.134552,,,2
F01829,"Kocka utca",47.484872,19.15593,,,2
F01830,"Kocka utca",47.484944,19.155718,,,2
F01831,"Kocka utca",47.484954,19.155519,,,2
F01832,"Kocka utca",47.484737,19.155969,,,2
F01833,"Bajcsy-Zsilinszky Kórház",47.480024,19.16211,,,2
F01834,"Bajcsy-Zsilinszky Kórház",47.479781,19.162613,,,2
F01835,"Bajcsy-Zsilinszky Kórház",47.479982,19.162328,,,2
F01836,"Bajcsy-Zsilinszky Kórház",47.479829,19.16262,,,2
F01837,"Kocka utca",47.481824,19.151499,,,2
F01838,"Szlávy utca",47.480579,19.148968,,,2
F01839,"Szlávy utca",47.475719,19.141291,,,2
F01840,"Szlávy utca",47.475329,19.142199,,,2
F01841,"Újhegyi sétány",47.471685,19.163166,,,2
F01842,"Újhegyi sétány",47.470814,19.164471,,,2
F01843,"Bányató utca",47.468758,19.160964,,,2
F01844,"Bányató utca",47.469244,19.160475,,,2
F01845,"Tavas utca",47.471483,19.166562,,,2
F01846,"Rézvirág utca",47.486277,19.20239,,,2
F01847,"Rézvirág utca",47.486146,19.203816,,,2
F01848,"Dombhát utca",47.485988,19.209449,,,2
F01849,"Dombhát utca",47.485886,19.209866,,,2
F01850,"Gépmadár utca",47.502285,19.147523,,,2
F01851,"Gépmadár utca",47.502159,19.14731,,,2
F01852,"Pilisi utca",47.502234,19.160697,,,2
F01853,"Pilisi utca",47.502227,19.161779,,,2
F01854,"Gépmadár park",47.504418,19.146239,,,2
F01855,"Gépmadár park",47.504255,19.146956,,,2
F01858,"Hungaropharma",47.48193,19.204208,,,2
F01859,"Hungaropharma",47.4822,19.203745,,,2
F01860,"Finommechanikai Zrt.",47.499511,19.137384,,,2
F01861,"Finommechanikai Zrt.",47.499442,19.137258,,,2
F01862,"Finommechanikai Zrt.",47.499756,19.137417,,,2
F01863,"Finommechanikai Zrt.",47.499621,19.13751,,,2
F01864,"Aluljáró, Danone",47.486716,19.20324,,,2
F01865,"Aluljáró, Danone",47.486651,19.202783,,,2
F01866,"Új köztemető (Kozma utca)",47.475072,19.178225,,,2
F01867,"Új köztemető (Kozma utca)",47.474658,19.178144,,,2
F01868,"Tűzoltóság",47.478958,19.200286,,,2
F01869,"Tűzoltóság",47.479054,19.200332,,,2
F01870,"Felsőcsatári út",47.458053,19.176466,,,2
F01872,"Kollégium",47.483957,19.192531,,,2
F01873,"Kollégium",47.483843,19.19263,,,2
F01874,"Ezüstfa utca",47.479746,19.195989,,,2
F01875,"Csillagvirág utca",47.479917,19.196135,,,2
F01878,"Pöttyös utca",47.468621,19.117016,0,008077,2
F01879,"Pöttyös utca",47.468279,19.117692,0,008077,2
F01880,"Kamaraerdő",47.43596,18.978583,,,2
F01881,"Kamaraerdő",47.435825,18.978716,,,2
F01882,"Kamaraerdő",47.435807,18.978914,,,2
F01883,"Szociális Otthon",47.437589,18.979151,,,2
F01884,"Szociális Otthon",47.4382,18.979176,,,2
F01885,"Kamaraerdei Ifjúsági Park",47.441133,18.979531,,,2
F01886,"Kamaraerdei Ifjúsági Park",47.440674,18.979319,,,2
F01887,"Kamaraerdei Ifjúsági Park",47.440752,18.979154,,,2
F01888,"Repülőtér",47.444618,18.986713,,,2
F01889,"Repülőtér",47.444753,18.986911,,,2
F01890,"Fülőke utca",47.445421,18.991512,,,2
F01891,"Fülőke utca",47.445358,18.991472,,,2
F01892,"Balatoni út",47.444554,19.005422,,,2
F01893,"Balatoni út",47.444402,19.00578,,,2
F01894,"Kelenvölgy",47.44354,19.01241,,,2
F01895,"Kelenvölgy",47.443522,19.012078,,,2
F01896,"Ady Endre út",47.443729,19.01245,,,2
F01897,"Ady Endre út",47.444464,19.012602,,,2
F01898,"Kápolna út",47.446659,19.013754,,,2
F01899,"Kápolna út",47.447166,19.014211,,,2
F01900,"Olajfa utca",47.449604,19.015548,,,2
F01901,"Péterhegyi köz",47.449289,19.015191,,,2
F01902,"Budafoki elágazás",47.435414,19.03588,,,2
F01903,"Budafoki elágazás",47.435414,19.036172,,,2
F01904,"Budafoki elágazás",47.43482,19.036411,,,2
F01905,"Budafoki elágazás",47.435459,19.036384,,,2
F01906,"Vasút utca",47.4463,18.975818,,,2
F01907,"Vasút utca",47.445907,18.976369,,,2
F01908,"Repülőgépes Szolgálat",47.447353,18.978031,,,2
F01909,"Repülőgépes Szolgálat",47.447694,18.976943,,,2
F01910,"Repülőgépes Szolgálat",47.448461,18.975172,,,2
F01911,"Repülőgépes Szolgálat",47.448287,18.975311,,,2
F01912,"Budaörsi repülőtér",47.447748,18.986165,,,2
F01913,"Budaörsi repülőtér",47.447766,18.986019,,,2
F01914,"Husáng utca",47.450899,19.016476,,,2
F01915,"Alabástrom utca",47.451628,19.017908,,,2
F01916,"Őrmezei út",47.454948,19.018847,,,2
F01917,"Őrmezei út",47.454948,19.018662,,,2
F01918,"Neszmélyi út",47.457476,19.020132,,,2
F01919,"Péterhegyi út",47.458309,19.019317,,,2
F01920,"Neszmélyi út",47.459766,19.017273,,,2
F01921,"Őrmezői lakótelep, Menyecske utca",47.460224,19.017379,,,2
F01922,"Kérő utca",47.461891,19.015806,,,2
F01923,"Kérő utca",47.462026,19.016323,,,2
F01924,"Neszmélyi út",47.460601,19.014116,,,2
F01925,"Budaörsi út",47.467042,19.015916,,,2
F01926,"Sasadi út",47.467045,19.016493,,,2
F01927,"Sasadi út",47.467117,19.017023,,,2
F01928,"Nagyszeben út",47.464813,19.011493,,,2
F01929,"Neszmélyi út",47.46224,19.008882,,,2
F01930,"Gazdagréti út",47.462121,19.004903,,,2
F01931,"Gazdagréti út",47.462751,19.005951,,,2
F01932,"Poprádi út",47.461363,18.999174,,,2
F01933,"Poprádi út",47.461211,18.999466,,,2
F01934,"Keserűvíz-forrás",47.458511,18.997333,,,2
F01935,"Keserűvíz-forrás",47.458268,18.996896,,,2
F01936,"Vitorlázó út",47.452437,18.990761,,,2
F01937,"Vitorlázó út",47.45276,18.990907,,,2
F01938,"Torma utca",47.450406,19.019699,,,2
F01939,"Torma utca",47.450325,19.019619,,,2
F01940,"Kecskeméti József utca",47.449188,19.020727,,,2
F01941,"Duránci utca",47.451045,19.022642,,,2
F01942,"Hunyadi Mátyás út",47.449998,19.022902,,,2
F01943,"Narancs utca",47.44775,19.025369,,,2
F01944,"Narancs utca",47.448101,19.025183,,,2
F01945,"Bazsalikom utca",47.453302,19.021514,,,2
F01946,"Gépész utca",47.453473,19.022164,,,2
F01947,"Csákvár utca",47.455279,19.024079,,,2
F01948,"Hajtány sor",47.456358,19.023707,,,2
F01949,"Andor utca",47.457744,19.026744,,,2
F01950,"KTI",47.460262,19.025947,,,2
F01951,"KTI",47.460886,19.025277,,,2
F01952,"Borszéki utca",47.458409,19.02364,,,2
F01953,"Borszéki utca",47.457941,19.02441,,,2
F01954,"Kelenföld, városközpont",47.463091,19.03346,,,2
F01955,"Kelenföld, városközpont",47.463583,19.033002,,,2
F01956,"Kelenföld, városközpont",47.463783,19.032796,,,2
F01957,"Kelenföld, városközpont",47.464107,19.033526,,,2
F01958,"Kelenföld, városközpont",47.464296,19.033871,,,2
F01959,"Kelenföld, városközpont",47.464359,19.033552,,,2
F01960,"Bornemissza tér",47.458429,19.033614,,,2
F01961,"Bornemissza tér",47.45845,19.033991,,,2
F01962,"Bornemissza tér",47.45833,19.033322,,,2
F01963,"Bornemissza tér",47.458108,19.033779,,,2
F01964,"Csurgói út",47.455208,19.03331,,,2
F01965,"Csurgói út",47.454093,19.033416,,,2
F01966,"Nyírbátor utca",47.450162,19.033192,,,2
F01967,"Kiskőrös utca",47.449596,19.033338,,,2
F01968,"Fonyód utca",47.444415,19.033697,,,2
F01969,"Fonyód utca",47.444055,19.033883,,,2
F01970,"Albertfalva vasútállomás",47.44159,19.034242,,,2
F01972,"Vegyész utca",47.44258,19.045286,,,2
F01973,"Vegyész utca",47.44303,19.04567,,,2
F01974,"Építész utca",47.447887,19.046094,,,2
F01975,"Építész utca",47.447213,19.045922,,,2
F01976,"Kondorosi út",47.449492,19.049164,,,2
F01977,"Kondorosi út",47.44921,19.049158,,,2
F01980,"Galvani utca",47.455137,19.051571,,,2
F01981,"Galvani utca",47.455227,19.051903,,,2
F01982,"Hengermalom út",47.461317,19.051665,,,2
F01983,"Budafoki út",47.461047,19.051784,,,2
F01984,"Prielle Kornélia utca",47.468864,19.052992,,,2
F01985,"Dombóvári út",47.468819,19.053283,,,2
F01986,"Budafoki út (Szerémi sor)",47.474395,19.0527,,,2
F01987,"Budafoki út (Szerémi sor)",47.474063,19.052753,,,2
F01988,"Budafoki út (Szerémi sor)",47.473676,19.053125,,,2
F01989,"Budafoki út (Szerémi sor)",47.473679,19.052799,,,2
F01990,"Budafoki út (Szerémi sor)",47.473901,19.052912,,,2
F01991,"Budafoki út (Szerémi sor)",47.472821,19.052567,,,2
F01992,"Budafoki út (Szerémi sor)",47.474093,19.053768,,,2
F01995,"Újbuda-központ",47.473805,19.047373,,,2
F01997,"Újbuda-központ",47.474443,19.046484,,,2
F01998,"Újbuda-központ",47.474021,19.046869,,,1
F01999,"Újbuda-központ",47.474776,19.04667,,,2
F02000,"Újbuda-központ",47.474009,19.048455,,,2
F02002,"Hauszmann Alajos utca",47.467859,19.043978,,,2
F02003,"Hauszmann Alajos utca",47.467077,19.043938,,,2
F02004,"Hauszmann Alajos utca",47.46731,19.043964,,,2
F02005,"Hauszmann Alajos utca",47.467598,19.044269,,,2
F02006,"Fehérvári út (Hengermalom út)",47.462723,19.040755,,,2
F02007,"Fehérvári út",47.462489,19.040994,,,2
F02008,"Hengermalom út",47.461716,19.041776,,,2
F02009,"Hengermalom út",47.462192,19.042174,,,2
F02010,"Hengermalom út",47.462615,19.04228,,,2
F02011,"Hengermalom út",47.462027,19.042247,,,2
F02012,"Andor utca",47.456399,19.040239,,,2
F02013,"Andor utca",47.456085,19.039907,,,2
F02014,"Andor utca",47.455815,19.039881,,,2
F02015,"Andor utca",47.4555,19.039536,,,2
F02016,"Albertfalva, kitérő",47.453341,19.038913,,,2
F02017,"Albertfalva, kitérő",47.453026,19.038886,,,2
F02019,"Építész utca",47.448034,19.037561,,,2
F02020,"Építész utca",47.447692,19.037429,,,2
F02021,"Építész utca",47.447521,19.037495,,,2
F02022,"Építész utca",47.44735,19.037614,,,2
F02024,"Fonyód utca",47.443896,19.036886,,,2
F02025,"Fonyód utca",47.443572,19.036753,,,2
F02026,"Fonyód utca",47.443716,19.037005,,,2
F02027,"Fonyód utca",47.443407,19.0368,,,2
F02028,"Budafok kocsiszín",47.441456,19.036628,,,2
F02029,"Budafok kocsiszín",47.441468,19.036489,,,2
F02030,"Budafok kocsiszín",47.441294,19.036456,,,2
F02031,"Budafok kocsiszín",47.440262,19.036211,,,2
F02032,"Tétényi út 30.",47.466383,19.034188,,,2
F02033,"Tétényi út 39.",47.466338,19.03387,,,2
F02034,"Szent Imre Kórház",47.469429,19.033704,,,2
F02035,"Szent Imre Kórház",47.468047,19.03383,,,2
F02037,"Szent Gellért Templom",47.469161,19.024928,,,2
F02038,"Szent Gellért Templom",47.468423,19.023443,,,2
F02039,"Szent Gellért Templom",47.468639,19.024106,,,2
F02040,"Csóka utca",47.47088,19.029226,,,2
F02041,"Csóka utca",47.470718,19.028576,,,2
F02042,"Csóka utca",47.470619,19.028456,,,2
F02043,"Csóka utca",47.470781,19.02912,,,2
F02044,"Tétényi út",47.471546,19.033471,,,2
F02045,"Tétényi út",47.472706,19.033032,,,2
F02046,"Tétényi út",47.472832,19.033696,,,2
F02047,"Tétényi út",47.47267,19.033218,,,2
F02048,"Hamzsabégi út",47.473408,19.035407,,,2
F02049,"Hungária Biztosító",47.473632,19.025523,,,2
F02050,"Hungária Biztosító",47.473659,19.025086,,,2
F02051,"Nagyszőlős utca",47.474306,19.024992,,,2
F02052,"Ajnácskő utca",47.474495,19.024753,,,2
F02053,"Dayka Gábor utca",47.470599,19.019701,,,2
F02054,"Dayka Gábor utca",47.470455,19.020033,,,2
F02055,"Nagyszeben tér",47.466592,19.005364,,,2
F02056,"Nagyszeben tér",47.466292,19.00553,,,2
F02057,"Törökugrató utca",47.470752,19.001321,,,2
F02058,"Törökugrató utca",47.471016,19.001142,,,2
F02059,"Torbágy utca",47.471879,18.99935,,,2
F02060,"Torbágy utca",47.472559,18.998375,,,2
F02061,"Regős utca",47.464918,19.003933,,,2
F02062,"Regős utca",47.465248,19.003555,,,2
F02063,"Törökugrató utca",47.466614,19.000847,,,2
F02064,"Törökugrató utca",47.46683,19.000662,,,2
F02065,"Csíkihegyek utca",47.468879,18.996654,,,2
F02066,"Csíkihegyek utca",47.469176,18.996335,,,2
F02067,"Tűzkő utca",47.470155,18.994848,,,2
F02068,"Tűzkő utca",47.470506,18.994675,,,2
F02069,"Tüzéptelep",47.443081,18.978885,,,2
F02070,"Tüzéptelep",47.443093,18.978733,,,2
F02071,"Tűzkő utca",47.473673,18.996118,,,2
F02072,"Tűzkő utca",47.473889,18.995919,,,2
F02073,"Baradla utca",47.474641,18.989802,,,2
F02074,"Nagyida utca",47.474968,18.988999,,,2
F02075,"Törökbálinti út",47.476556,18.987332,,,2
F02076,"Irhás árok",47.476739,18.987458,,,2
F02077,"Oltvány utca",47.477871,18.990183,,,2
F02078,"Oltvány köz",47.47818,18.990932,,,2
F02079,"Eper utca",47.480597,18.992556,,,2
F02080,"Edvi Illés út",47.480948,18.992675,,,2
F02081,"Márton Áron tér",47.481904,18.99822,,,2
F02082,"Farkasrét, Márton Áron tér",47.481683,18.999049,,,2
F02083,"Márton Áron tér",47.481518,18.99887,,,2
F02084,"Márton Áron tér",47.481917,18.998863,,,2
F02085,"Márton Áron tér",47.481998,18.999221,,,2
F02086,"Zajzon utca",47.479849,19.000696,,,2
F02087,"Talaj köz",47.479432,19.001035,,,2
F02088,"Cseresznye utca",47.47793,19.00235,,,2
F02089,"Tömös utca",47.477634,19.002748,,,2
F02090,"Nagyszalonta köz",47.475277,19.004263,,,2
F02091,"Nagyszalonta köz",47.475511,19.003904,,,2
F02092,"Bereck utca",47.473102,19.008284,,,2
F02093,"Háromszék utca",47.473786,19.007527,,,2
F02094,"Sümegvár utca",47.469857,19.012744,,,2
F02095,"Haraszt utca",47.469182,19.013408,,,2
F02096,"Süveg utca",47.481397,19.004781,,,2
F02097,"Süveg utca",47.481442,19.004914,,,2
F02098,"Süveg utca",47.481853,19.004828,,,2
F02099,"Süveg utca",47.48119,19.004689,,,2
F02100,"Farkasréti temető",47.483934,19.005416,,,2
F02101,"Farkasréti temető",47.484276,19.005668,,,2
F02102,"Farkasréti temető",47.483763,19.006212,,,2
F02103,"Farkasréti temető",47.483688,19.005835,,,2
F02104,"Hegytető utca",47.484445,19.009284,,,2
F02105,"Lejtő út",47.484655,19.009874,,,2
F02106,"Sion lépcső",47.485188,19.015964,,,2
F02107,"Vas Gereben utca",47.485386,19.01692,,,2
F02108,"Breznó lépcső",47.484209,19.020649,,,2
F02109,"Breznó lépcső",47.483831,19.021047,,,2
F02110,"Zólyomi út",47.483229,19.022879,,,2
F02111,"Zólyomi út",47.48348,19.022865,,,2
F02112,"BAH-csomópont (Hegyalja út)",47.486824,19.023216,,,2
F02113,"Fehérló utca",47.478162,19.025741,,,2
F02114,"Fehérló utca",47.478288,19.025435,,,2
F02115,"Karolina út",47.482924,19.030097,,,2
F02116,"Karolina út",47.482744,19.030389,,,2
F02117,"Alsóhegy utca",47.482816,19.030641,,,2
F02118,"Karolina út",47.482552,19.030622,,,2
F02119,"Villányi út",47.48216,19.030177,,,2
F02120,"Karolina út",47.482007,19.029938,,,2
F02121,"Ortopédia, Vérellátó",47.478553,19.031797,,,2
F02122,"Ortopédia, Vérellátó",47.478487,19.031499,,,2
F02123,"Vincellér utca",47.476647,19.035711,,,2
F02124,"Vincellér utca",47.476296,19.035937,,,2
F02125,"Badacsonyi utca",47.480358,19.035757,,,2
F02126,"Szüret utca",47.480262,19.036201,,,2
F02127,"Szüret utca",47.480191,19.036507,,,2
F02128,"Szüret utca",47.479948,19.037396,,,2
F02129,"Villányi út",47.480502,19.036553,,,2
F02130,"Somlói út",47.483489,19.039843,,,2
F02131,"Iglói utca",47.483399,19.040374,,,2
F02132,"Balogh Tihamér utca",47.481789,19.042935,,,2
F02133,"Balogh Tihamér utca",47.48178,19.043174,,,2
F02134,"Somló lépcső",47.481213,19.045177,,,2
F02135,"Kelenhegyi lépcső",47.481951,19.045376,,,2
F02136,"Kelenhegyi út 45.",47.483372,19.043598,,,2
F02137,"Kelenhegyi út 42.",47.483219,19.043598,,,2
F02138,"Búsuló Juhász (Citadella)",47.485225,19.040533,,,2
F02142,"Szent Gellért tér",47.482889,19.053782,,,2
F02143,"Szent Gellért tér",47.482871,19.053928,,,2
F02144,"Szent Gellért tér",47.482449,19.052959,,,2
F02145,"Szent Gellért tér",47.482323,19.052561,,,2
F02146,"Tas vezér utca",47.478851,19.040209,,,2
F02147,"Tas vezér utca",47.478824,19.040514,,,2
F02148,"Gárdonyi tér",47.479975,19.05146,,,2
F02149,"Gárdonyi tér",47.48038,19.051818,,,2
F02150,"Móricz Zsigmond körtér (Karinthy Fr.út)",47.476932,19.049888,,,2
